COD_FORNECEDOR;RAZAO;NOME PRODUTO;COD_ERP;SITUACAO; DOC_FORNECEDOR ;STATUS
876;A.C.PASQUOTTO & CIA LTDA;MOSTARDA MARPA 180G;951626;ATIVO; 43.470.228.000.158 ;PRATA
876;A.C.PASQUOTTO & CIA LTDA;MOLHO MARPA 3EM1 380G;951630;ATIVO; 43.470.228.000.158 ;PRATA
876;A.C.PASQUOTTO & CIA LTDA;FARINHA MARPA DE MILHO FLOCAO 500G;966944;ATIVO; 43.470.228.000.158 ;PRATA
876;A.C.PASQUOTTO & CIA LTDA;FARELO DE AVEIA MARPA 250G;966946;ATIVO; 43.470.228.000.158 ;PRATA
876;A.C.PASQUOTTO & CIA LTDA;AMACIANTE MARPA CARNE 80G;966948;ATIVO; 43.470.228.000.158 ;PRATA
876;A.C.PASQUOTTO & CIA LTDA;CEREAL MARPA MINI BALL 60G;966949;ATIVO; 43.470.228.000.158 ;PRATA
ABATEDOURO DE AVES IDEAL LTDA;;;;;;7,42519E+13
65170;ABATEDOURO DE AVES IDEAL LTDA;PEITO DE FRANGO SEM OSSO BDJ KG;16;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;STROGONOFF DE FILE DE FRANGO BDJ;17;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;FILE DE FRANGO BDJ KG;18;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;BROCHETE DE FILE DE FRANGO BDJ KG;157;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;COXA E SOBRECOXA FRANGO BDJ KG;158;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;SOBRECOXA DE FRANGO BDJ;159;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;COXA DE FRANGO BDJ KG;160;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;COXA A PASSARINHO DE FRANGO BDJ KG;161;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;PEITO DE FRANGO A PASSARINHO KG GRN BJ;162;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;COXINHA DA ASA DE FRANGO BDJ;163;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;TULIPA DE FRANGO BDJ KG;165;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;ASA DE FRANGO BDJ KG;166;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;CARNE SUINA TORRESMO CUBOS;219;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;CARNE SUINA BISTECA BDJ;285;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;PEITO DE FRANGO C/OSSO TEMP KG GRN;347;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;CARNE SUINA PERNIL C/OSSO PEDACO BDJ KG;635;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;CARNE SUINA PERNIL S/OSSO KG BJ;637;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;CARNE SUINA PERNIL C/COURO KG BJ;638;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;CARNE SUINA PERNIL S/COURO KG BJ;639;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;CORACAO DE FRANGO BDJ KG;658;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;FILE DE FRANGO EMPANADO KG GRN;1287;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;PE DE FRANGO KG GRN;1857;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;FRANGO INTEIRO RESFRIADO KG;2132;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;SOBRECOXA FRANGO KG GRN;2175;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;SOBRECOXA FRANGO ROSAVES NATURA KG BJ;2178;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;COXA DE FRANGO KG GRN;2188;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;COXA DE FRANGO ROSAVES KG BDJ;2207;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;PEITO DE FRANGO S/OSSO KG;2428;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;PEITO DE FRANGO C/OSSO KG;2430;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;COXA E SOBRECOXA DE FRANGO KG;2432;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;FRANGO ROSAVES CONGELADO KG;2526;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;ABATEDOURO DE AVES IDEAL LTDA;3029;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;PE DE FRANGO BDJ KG;3222;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;CARNE SUINA BISTECA BDJ F KG;3559;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;CARNE SUINA PANCETA FATIADA BDJ KG;3566;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;CARNE SUINA PERNIL BIFE;3567;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;CARNE SUINA PERNIL C/OSSO PEDAC BDJ F KG;3568;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;CARNE SUINA TOUCINHO CUBOS BDJ KG;3569;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;ABATEDOURO DE AVES IDEAL LTDA;3570;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;ASA DE FRANGO BDJ F KG;3572;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;COXA DE FRANGO BDJ F KG;3573;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;COXA E SOBRECOXA FRANGO BDJ F KG;3574;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;COXINHA DA ASA DE FRANGO BDJ F KG;3575;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;COXINHA DA ASA DE FRANGO TEMPERAD BDJ KG;3576;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;FILE DE FRANGO A MILANESA BDJ KG;3577;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;PEITO DE FRANGO COM OSSO BDJ KG;3584;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;PEITO DE FRANGO SEM OSSO BDJ F KG;3585;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;SOBRECOXA DE FRANGO BDJ;3587;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;SOBRECOXA DE FRANGO DESOSSADA BDJ KG;3589;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;GALETO DE FRANGO S/MIUDOS KG GRN;3768;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;FRANGO INTEIRO RESFRIADO S/MIUDOS KG GRN;4025;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;PEITO DE FRANGO S/OSSO KG GRN;4720;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;ASA DE FRANGO KG GRN;4777;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;COXINHA DA ASA DE FRANGO KG GRN;4778;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;TULIPA DE FRANGO KG GRN;4780;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;PEITO DE FRANGO C/OSSO KG GRN;4782;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;MOELA DE FRANGO KG GRN;5146;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;CORACAO DE FRANGO KG GRN;5147;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;CORACAO DE FRANGO TEMPERADO KG GRN;5964;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;PEITO DE FRANGO SEM OSSO KG;144434;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;CORACAO DE FRANGO KG;144519;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;ASA DE FRANGO KG;144520;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;COXA E SOBRECOXA DE FRANGO KG;144522;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;COXINHA DA ASA DE FRANGO KG;144523;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;FRANGO RESFRIADO KG;144524;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;MOELA DE FRANGO KG;144525;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;PEITO DE FRANGO COM OSSO KG;144526;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;TULIPA DE FRANGO KG;144527;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;FILE DE COXA E SOBRECOXA KG;148288;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;SOBRECOXA FRANGO KG;173061;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;GALETO DE FRANGO S/MIUDOS KG;210641;ATIVO; 74.251.919.000.194 ;DIAMANTE
65170;ABATEDOURO DE AVES IDEAL LTDA;FRANGO INTEIRO RESFRIADO S/MIUDOS KG;213546;ATIVO; 74.251.919.000.194 ;DIAMANTE
BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;;;;;;7,28985E+13
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;TOMATE CAQUI KG GRN;3;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;MEXERICA NACIONAL CARIOCA KG GRN;24;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;CUPUACU NACIONAL COMUM KG GRN;26;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;37;COMPRA SUSPENSA; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;FLOR AZALEIA ARVORE MINI P14;39;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;TOMATE HOLANDES EMBALADO 800G;84;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;CAQUI CHOCOLATE KG GRN;124;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;CAQUI NACIONAL FUYU KG GRN;125;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;PIMENTAO AMARELO KG GRN;135;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;MORANGO BEPPER COMUM 200G BDJ;137;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;CAJAMANGA KG GRN;144;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;AMEIXA GEMA KG GRN;198;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;BATATA DOCE ROXA KG GRN;221;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;JENIPAPO COMUM KG GRN;229;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;BATATA YACON COMUM KG GRN;238;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;LARANJA LIMA KG GRN;396;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;BLUEBERRY NACIONAL COMUM 100G BDJ;413;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;ABOBRINHA BOLL F.R. KG GRN;417;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;AMEIXA ARGENTINA DAGEM KG GRN;489;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;DEKOPON COMUM KG GRN;492;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;KIWI NOVA ZELANDIA GOLD KG GRN;508;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;UVA THOMPSON KG GRN;643;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;665;COMPRA SUSPENSA; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;BROCOLIS NINJA UNID;673;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;COGUMELO SHIMEJI GRN;675;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;COGUMELO SHITAKE GRN;677;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;MANDIOCA KG PCT;678;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;TOMATE DEBORA KG GRN;681;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;TOMATE ITALIANO KG GRN;682;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;683;COMPRA SUSPENSA; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;CAQUI RAMA FORTE KG GRN;684;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;CARAMBOLA NACIONAL COMUM 300G BDJ;685;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;CENOURA BABY NACIONAL COMUM 250G PCT;686;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;KIWI COMUM KG GR;688;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;LARANJA BAHIA IMPORTADA KG GRN;689;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;MELANCIA S/SEMENTE KG GRN;690;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;MELAO CHARENTAIS KG GRN;691;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;MELAO DOCE CEPI KG GRN;692;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;MELAO GALIA KG GRN;693;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;MELAO PELE SAPO KG GRN;694;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;MEXERICA VERONA KG GRN;696;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;PERA ASIATICA KG GRN;697;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;PERA ARGENTINA BOSCH KG GRN;698;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;700;COMPRA SUSPENSA; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;COUVE-FLOR;707;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;LOURO;709;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;710;COMPRA SUSPENSA; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;UVA NACIONAL CRIMSON KG GRN;712;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;CEBOLA BRANCA 1KG GRN;715;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;PINHAO NACIONAL COMUM BD;717;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;PIMENTAO VERMELHO EMB. KG;728;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;PIMENTAO AMARELO EMBL. KG;729;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;PIMENTAO VERDE EMBL. KG;730;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;ABOBORA ITALIANA EMBL. KG;731;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;ABOBORA JAPONESA CORTADA EMB KG;733;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;ABOBORA SECA CORTADA EMB KG;735;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;ABOBORA MORANGA CORTADA EMB KG;737;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;MACA NACIONAL DISNEY 1KG PCT;738;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;PEPINO COMUM EMBL. KG;749;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;PEPINO CAIPIRA EMBL. KG;750;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;PIMENTA CAMBUCY EMBL. KG;753;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;MANDIOQUINHA EMBL. KG;754;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;QUIABO EMBL. KG;755;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;758;COMPRA SUSPENSA; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;JILO EMBL. KG;759;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;763;COMPRA SUSPENSA; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;AMENDOA CHILENA TORRADA C/SAL KG GRN;812;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;ABACAXI NACIONAL CRISTALIZADO KG GRN;813;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;AMEIXA ARGENTINA SECA C/CAROCO KG GRN;814;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;AMEIXA ARGENTINA SECA S/CAROCO KG GRN;815;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;AMENDOA CHILENA CRUA S/CASCA KG GRN;817;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;AMENDOA NACIONAL CONFEITADA KG GRN;818;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;AMENDOA NACIONAL CARAMELIZADA KG GRN;819;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;AMENDOIM NACIONAL TORRADO SALGADO KG GRN;820;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;AMENDOIM CONFEITADO CHOCOLATE KG GRN;824;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;AMENDOIM CONFEITADO COLORIDO KG GRN;825;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;AMENDOIM NACIONAL CARAMELIZADO KG GRN;827;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;AMENDOIM TORRADO SALGADO S/PELE KG GRN;829;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;AMENDOIM CROCANTE CEBOLA E SALSA KG GRN;831;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;AMENDOIM CROCANTE CHURRASCO KG GRN;832;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;AMENDOIM CROCANTE NATURAL KG GRN;836;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;AMENDOIM CROCANTE PICANTE KG GRN;837;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;AMENDOIM CROCANTE QUEIJO KG GRN;839;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;AMENDOIM NACIONAL DOCE KG GRN;841;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;AMENDOIM NACIONAL JAPONES KG GRN;842;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;AMENDOIM NACIONAL OVINHO KG GRN;843;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;AMENDOIM NACIONAL XEREM KG GRN;845;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;BALA BEIJO DE MORANGO KG GRN;846;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;BALA CHIC DE MELANCIA KG GRN;847;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;BALA CHIC DE SAL DE FRUTA KG GRN;848;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;BALA DELIKATO KG GRN;849;ATIVO; 72.898.539.000.463 ;DIAMANTE
106569;BENASSI COMERCIO DE HORTIFRUTIGRANJEIROS;BALA DISQUETE KG GRN;850;ATIVO; 72.898.539.000.463 ;DIAMANTE
